"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.mychef.ae/beach-catering-dubai","https://www.mychef.ae/service-events.webp","Beach event catering in Dubai","29","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[6]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/beach-catering-dubai","https://www.mychef.ae/service-events.webp","Event Catering","14","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[3]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/bachelorette-party-catering-dubai","https://www.mychef.ae/service-events.webp","Bachelorette party event catering in Dubai","42","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/dessert-cart-dubai","https://www.mychef.ae/service-events.webp","Styled dessert cart for weddings and parties","44","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/dessert-cart-dubai","https://www.mychef.ae/service-events.webp","Wedding Catering Dubai","22","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[3]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/shawarma-station-dubai","https://www.mychef.ae/service-events.webp","Live cooking station setup in Dubai","35","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[4]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/shawarma-station-dubai","https://www.mychef.ae/service-events.webp","Live Cooking Stations","21","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[2]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/diwali-catering-dubai","https://www.mychef.ae/service-events.webp","Diwali celebration catering event in Dubai","42","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/diwali-catering-dubai","https://www.mychef.ae/service-events.webp","Live Cooking Stations","21","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/easter-catering-dubai","https://www.mychef.ae/service-events.webp","Event catering service in Dubai","31","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[5]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/easter-catering-dubai","https://www.mychef.ae/service-events.webp","Private Party Catering","22","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[2]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/suhoor-catering-dubai","https://www.mychef.ae/service-events.webp","Late-night suhoor catering event in Dubai","41","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/suhoor-catering-dubai","https://www.mychef.ae/service-events.webp","Ramadan Catering","16","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/indian-catering-dubai","https://www.mychef.ae/service-events.webp","Indian wedding catering event","29","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[5]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/indian-catering-dubai","https://www.mychef.ae/service-events.webp","Arabic Catering","15","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/dairy-free-catering-dubai","https://www.mychef.ae/service-events.webp","Dairy-free event catering in Dubai","34","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[6]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/family-feast-package-dubai","https://www.mychef.ae/service-events.webp","Catering Dubai","14","Root-Relative","//body/div/div/main/div/div[1]/section[5]/div/div[2]/a[1]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/halal-catering-dubai","https://www.mychef.ae/service-events.webp","Halal catering at a Dubai event","31","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/jain-catering-dubai","https://www.mychef.ae/service-events.webp","Jain event catering in Dubai","28","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[6]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/jain-catering-dubai","https://www.mychef.ae/service-events.webp","Wedding Catering","16","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[3]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/healthy-catering-dubai","https://www.mychef.ae/service-events.webp","Healthy event catering in Dubai","31","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[6]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/housewarming-catering-dubai","https://www.mychef.ae/service-events.webp","Housewarming event catering setup","33","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[4]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/housewarming-catering-dubai","https://www.mychef.ae/service-events.webp","Graduation Party Catering","25","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[4]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/housewarming-catering-dubai","https://www.mychef.ae/service-events.webp","Reunion Catering","16","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[5]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/gluten-free-catering-dubai","https://www.mychef.ae/service-events.webp","Gluten-free event catering in Dubai","35","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[6]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/gluten-free-catering-dubai","https://www.mychef.ae/service-events.webp","Buffet Catering","15","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[5]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/new-year-catering-dubai","https://www.mychef.ae/service-events.webp","Party Catering","14","Root-Relative","//body/div/div/main/div/div[1]/section[13]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/film-crew-catering-dubai","https://www.mychef.ae/service-events.webp","Location catering setup for a production unit","45","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/nut-free-catering-dubai","https://www.mychef.ae/service-events.webp","Nut-free event catering in Dubai","32","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[6]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/nut-free-catering-dubai","https://www.mychef.ae/service-events.webp","Healthy Catering","16","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[2]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/luxury-dining-experiences","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","A couple dining privately by candlelight at a table set for two in a Dubai villa. Experience concept shown.","107","Root-Relative","//body/div/div/main/div/div/section[@id='experience-finder']/div/div[2]/a[1]/div[1]/img","Content","HTML","","1200x620",""
"Image","https://www.mychef.ae/luxury-dining-experiences","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","A couple at a candlelit private dinner table in a Dubai residence. Experience concept shown.","92","Root-Relative","//body/div/div/main/div/div/section[5]/div/div/div/figure/img","Content","HTML","","1200x800",""
"Image","https://www.mychef.ae/gift-cards","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic Dinner Dubai","21","Root-Relative","//body/div/div/main/div/div[1]/section[10]/div/div/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/romantic-dinner-dubai","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic dinner","15","Root-Relative","//body/div/div/main/div/div[1]/section[1]/div[1]/img","Content","HTML","","1344x752",""
"Image","https://www.mychef.ae/case-studies","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Intimate Anniversary Dinner, Palm Jumeirah","42","Root-Relative","//body/div/div/main/div/div/section[3]/div/div[2]/a[4]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/gallery","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic Dinner Setup — luxury catering dubai","45","Root-Relative","//body/div/div/main/div/section[3]/div/div[2]/div[3]/div/img","Content","HTML","","",""
"Image","https://www.mychef.ae/mystery-dining-dubai","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic Dinner Dubai","21","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/valentines-day-catering-dubai","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic Dinner Dubai","21","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[1]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/apartment-private-dining-dubai","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic Dinner Dubai","21","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/proposal-dinner-dubai","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Romantic Dinner Dubai","21","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/date-night-package-dubai","https://www.mychef.ae/images/romantic-dinner-dubai-hero.webp","Date Night package in Dubai","27","Root-Relative","//body/div/div/main/div/div[1]/section[1]/div[1]/picture/img","Content","HTML","","1344x752",""
"Image","https://www.mychef.ae/blog","https://www.mychef.ae/images/blog/how-far-ahead-book-caterer-dubai-hero.webp","How Far Ahead to Book a Caterer Dubai: 2026 Timeline Guide — experience concept shown","85","Root-Relative","//body/div/div/main/div/div/section[3]/div/div[2]/a[12]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/topic/menus-dietary","https://www.mychef.ae/images/blog/how-far-ahead-book-caterer-dubai-hero.webp","How Far Ahead to Book a Caterer Dubai: 2026 Timeline Guide","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/how-far-ahead-book-caterer-dubai","https://www.mychef.ae/images/blog/how-far-ahead-book-caterer-dubai-hero.webp","Chef and coordinator writing an unreadable schedule at a kitchen table","70","Root-Relative","//body/div/div/main/div/div/article/div/figure/div/img","Content","HTML","","1920x1080",""
"Image","https://www.mychef.ae/blog/brunch-at-home-dubai","https://www.mychef.ae/images/blog/how-far-ahead-book-caterer-dubai-hero.webp","How Far Ahead to Book a Caterer Dubai: 2026 Timeline Guide","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/vegan-catering-dubai-guide","https://www.mychef.ae/images/blog/how-far-ahead-book-caterer-dubai-hero.webp","How Far Ahead to Book a Caterer Dubai: 2026 Timeline Guide","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/halal-private-dining-dubai-what-to-ask","https://www.mychef.ae/images/blog/how-far-ahead-book-caterer-dubai-hero.webp","How Far Ahead to Book a Caterer Dubai: 2026 Timeline Guide","58","Root-Relative","//body/div/div/main/div/div[1]/article/div/section[12]/div/div[2]/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/desert-dining-dubai","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Arabic Catering","15","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[1]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/case-studies","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Family Eid Gathering, Arabian Ranches","37","Root-Relative","//body/div/div/main/div/div/section[3]/div/div[2]/a[6]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/our-chefs","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Layla Hassan","12","Root-Relative","//body/div/div/main/div/section[3]/div/div[2]/div[4]/div[@class='lg:order-2']/div/img","Content","HTML","","",""
"Image","https://www.mychef.ae/gallery","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Arabic Cuisine Spread — private chef dubai","42","Root-Relative","//body/div/div/main/div/section[3]/div/div[2]/div[22]/div/img","Content","HTML","","",""
"Image","https://www.mychef.ae/arabic-catering-dubai","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Live Shawarma & Kebab Station","29","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[4]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/live-cooking-stations-dubai","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Live Shawarma & Kebab Station","29","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[4]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/shawarma-station-dubai","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Live shawarma station at a Dubai event","38","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/shawarma-station-dubai","https://www.mychef.ae/images/arabic-catering-dubai-hero.webp","Arabic Catering Dubai","21","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[1]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/desert-dining-dubai","https://www.mychef.ae/service-catering.webp","Desert dining set-up in Dubai","29","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[4]/img","Content","HTML","","800x600",""
