url,live,silo,parent_hub,page_type,role,keyword,intent,sources
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,children’s birthday catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,children’s dessert table dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,children’s party food catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,first birthday catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,healthy kids party food dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,kids birthday buffet dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,kids birthday party food dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,kids finger food catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,kids party boxes dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,kids party caterers dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,kids villa party catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,school birthday catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,soft play birthday catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,themed kids birthday catering dubai,,birthday-seo-plan
/kids-birthday-catering-dubai,True,Private Events,/events,Commercial landing page,Research,toddler birthday catering dubai,,birthday-seo-plan
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Primary,kids meal prep dubai,,keyword-map-md
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids nutrition chef catering dubai,,seo-pages-json
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids nutrition chef dubai,Transactional / commercial,architecture-500
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,family nutrition chef dubai,Transactional / commercial,architecture-500
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,healthy kids meals delivery dubai,,keyword-map-md
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids meal plan dubai,,keyword-map-md
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids meal prep dubai price,,keyword-map-md
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids nutrition chef catering dubai menu,,seo-pages-json
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids nutrition chef catering dubai price,,seo-pages-json
/kids-nutrition-chef-dubai,True,Private Chef,/private-chef-dubai,Commercial landing page,Secondary,kids party catering dubai,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking stations catering dubai,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Primary,live cooking stations dubai,Transactional / commercial,architecture-500|keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,best live cooking stations catering dubai,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,best live cooking stations dubai,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,food stations catering dubai,Transactional / commercial,architecture-500
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,halal live cooking stations dubai,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking classes,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking station catering dubai,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking station ideas,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking station price per person dubai,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking station restaurants,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking stations catering dubai near me,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking stations catering dubai price,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking stations dubai price,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking stations menu dubai,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live cooking stations packages dubai,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live music restaurants dubai,,seo-pages-json
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live pasta station dubai,,keyword-map-md
/live-cooking-stations-dubai,True,Catering,/catering-dubai,Commercial landing page,Secondary,live station catering dubai,Transactional / commercial,architecture-500|keyword-map-md
/locations,True,Locations,/locations,Location landing page,Secondary,catering locations dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Primary,catering near me dubai,,keyword-map-md
/locations,True,Locations,/locations,Location landing page,Secondary,dubai private chef locations,Transactional / commercial,architecture-500
/locations,True,Locations,/locations,Location landing page,Secondary,best catering locations dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,birthday catering locations dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,catering services near me dubai,Local transactional,architecture-500|keyword-map-md
/locations,True,Locations,/locations,Location landing page,Secondary,cheap catering locations dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,food catering locations dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,how much does catering cost in dubai?,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,private chef dubai near me,Local transactional,architecture-500
/locations,True,Locations,/locations,Location landing page,Secondary,private chef service across dubai,Transactional / commercial,architecture-500
/locations,True,Locations,/locations,Location landing page,Secondary,private chef service areas dubai,,keyword-map-md
/locations,True,Locations,/locations,Location landing page,Secondary,small catering locations dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,small party catering dubai,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,what is the cheapest catering service?,,seo-pages-json
/locations,True,Locations,/locations,Location landing page,Secondary,what is the largest catering company?,,seo-pages-json
/locations/al-barsha,True,Locations,/locations,Location landing page,Primary,private chef al barsha,Local transactional,architecture-500|keyword-map-md|seo-pages-json
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,best private chef al barsha,,seo-pages-json
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,catering al barsha,Local transactional,architecture-500|keyword-map-md
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,chef at home al barsha,,keyword-map-md
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,full time private chef dubai,,seo-pages-json
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,how much does a private chef cost in dubai?,,seo-pages-json
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,party catering al barsha,,keyword-map-md
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,personal chef al barsha,,keyword-map-md
/locations/al-barsha,True,Locations,/locations,Location landing page,Secondary,private dining al barsha,,keyword-map-md
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Primary,private chef arabian ranches,Local transactional,architecture-500|keyword-map-md|seo-pages-json
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,best private chef arabian ranches,,seo-pages-json
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,catering arabian ranches,Local transactional,architecture-500|keyword-map-md
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,chef at home arabian ranches,,keyword-map-md
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,female private chef arabian ranches,,seo-pages-json
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,full time private chef dubai,,seo-pages-json
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,home chef arabian ranches,Local transactional,architecture-500
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,party catering arabian ranches,,keyword-map-md
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,personal chef arabian ranches,,keyword-map-md
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,private chef at home dubai,,seo-pages-json
/locations/arabian-ranches,True,Locations,/locations,Location landing page,Secondary,private dining arabian ranches,,keyword-map-md
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Primary,private chef bluewaters island,Local transactional,architecture-500|keyword-map-md|seo-pages-json
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,catering bluewaters dubai,Local transactional,architecture-500
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,catering bluewaters island,Local transactional,architecture-500|keyword-map-md
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,chef at home bluewaters island,,keyword-map-md
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,female private chef bluewaters island,,seo-pages-json
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,how much does a private chef cost in dubai?,,seo-pages-json
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,how much does it usually cost to have a private chef?,,seo-pages-json
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,party catering bluewaters island,,keyword-map-md
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,personal chef bluewaters island,,keyword-map-md
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,private chef bluewaters island dubai,,seo-pages-json
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,private chef bluewaters island reviews,,seo-pages-json
/locations/bluewaters-island,True,Locations,/locations,Location landing page,Secondary,private dining bluewaters island,,keyword-map-md
/locations/business-bay,True,Locations,/locations,Location landing page,Primary,private chef business bay,Local transactional,architecture-500|keyword-map-md|seo-pages-json
/locations/business-bay,True,Locations,/locations,Location landing page,Secondary,affordable private chef business bay,,seo-pages-json
/locations/business-bay,True,Locations,/locations,Location landing page,Secondary,catering business bay,Local transactional,architecture-500|keyword-map-md
/locations/business-bay,True,Locations,/locations,Location landing page,Secondary,chef at home business bay,,keyword-map-md
/locations/business-bay,True,Locations,/locations,Location landing page,Secondary,female private chef business bay,,seo-pages-json
